Referencia;CODCB;TECFORMA;SILKPAL;COSTURA;TAMANHO;FISICO;DESCRI;CORES;CODPRO;TRANSITO;SALDO;POSICAO;CODBARRA
E-BA-17   ;B.PINK  ;M    ;.    ;.    ;11 L ;9;SAPATILHA MEIA PONTA COURO TUBULAR;B.PINK  ;43038;0;9;42;789056747072
E-BA-17   ;PINK RY ;M    ;.    ;.    ;9 S  ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;214924;0;2;8;789776156534
E-BA-17   ;PINK RY ;M    ;.    ;.    ;9½ S ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;214926;0;2;9;789776156536
E-BA-17   ;PINK RY ;M    ;.    ;.    ;10 S ;1;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;214912;0;1;10;789776156522
E-BA-17   ;PINK RY ;M    ;.    ;.    ;10½S ;3;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;214913;0;3;11;789776156523
E-BA-17   ;PINK RY ;M    ;.    ;.    ;11 S ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;214914;0;2;12;789776156524
E-BA-17   ;PINK RY ;M    ;.    ;.    ;11½S ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;214915;0;2;13;789776156525
E-BA-17   ;PINK RY ;M    ;.    ;.    ;12½S ;1;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;214917;0;1;15;789776156527
E-BA-17   ;PINK RY ;M    ;.    ;.    ;13½S ;1;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;206950;0;1;18;789769929576
E-BA-17   ;PINK RY ;M    ;.    ;.    ;3½ L ;3;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;206954;0;3;25;789769929580
E-BA-17   ;PINK RY ;M    ;.    ;.    ;4 L  ;1;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;206955;0;1;27;789769929581
E-BA-17   ;PINK RY ;M    ;.    ;.    ;4½ L ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;206956;0;2;28;789769929582
E-BA-17   ;PINK RY ;M    ;.    ;.    ;5 L  ;21;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;206957;0;21;29;789769929583
E-BA-17   ;PINK RY ;M    ;.    ;.    ;5½ L ;11;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;206958;0;11;31;789769929584
E-BA-17   ;PINK RY ;M    ;.    ;.    ;6 L  ;10;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;206959;0;10;32;789769929585
E-BA-17   ;PINK RY ;M    ;.    ;.    ;6½ L ;14;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;206960;0;14;33;789769929586
E-BA-17   ;PINK RY ;M    ;.    ;.    ;7 L  ;11;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;206961;0;11;34;789769929587
E-BA-17   ;PINK RY ;M    ;.    ;.    ;7½ L ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;214918;0;2;35;789776156528
E-BA-17   ;PINK RY ;M    ;.    ;.    ;10½L ;3;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;218919;0;3;41;789776159169
E-BA-17   ;PINK RY ;M    ;.    ;.    ;11 L ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PINK RY ;218920;0;2;42;789776159170
E-BA-17   ;PRETO   ;M    ;.    ;.    ;8 S  ;1;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43266;0;1;6;789056772053
E-BA-17   ;PRETO   ;M    ;.    ;.    ;8½ S ;1;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43268;0;1;7;789056772054
E-BA-17   ;PRETO   ;M    ;.    ;.    ;9 S  ;4;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43270;0;4;8;789056772055
E-BA-17   ;PRETO   ;M    ;.    ;.    ;9½ S ;1;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43272;0;1;9;789056772056
E-BA-17   ;PRETO   ;M    ;.    ;.    ;11 S ;4;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43246;0;4;12;789563092590
E-BA-17   ;PRETO   ;M    ;.    ;.    ;11½S ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43247;0;2;13;789563092591
E-BA-17   ;PRETO   ;M    ;.    ;.    ;12½S ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43249;0;2;15;789563023237
E-BA-17   ;PRETO   ;M    ;.    ;.    ;13 S ;3;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43250;0;3;17;789563003093
E-BA-17   ;PRETO   ;M    ;.    ;.    ;13½S ;6;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43251;0;6;18;789563003094
E-BA-17   ;PRETO   ;M    ;.    ;.    ;1 L  ;6;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43240;0;6;19;789563001972
E-BA-17   ;PRETO   ;M    ;.    ;.    ;1½ L ;3;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43252;0;3;20;789563001973
E-BA-17   ;PRETO   ;M    ;.    ;.    ;2 L  ;4;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43253;0;4;21;789563001290
E-BA-17   ;PRETO   ;M    ;.    ;.    ;2½ L ;4;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43254;0;4;23;789563001291
E-BA-17   ;PRETO   ;M    ;.    ;.    ;3 L  ;6;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43255;0;6;24;789563001292
E-BA-17   ;PRETO   ;M    ;.    ;.    ;4 L  ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43257;0;2;27;789563001294
E-BA-17   ;PRETO   ;M    ;.    ;.    ;4½ L ;1;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43258;0;1;28;789563001295
E-BA-17   ;PRETO   ;M    ;.    ;.    ;5 L  ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43259;0;2;29;789563001296
E-BA-17   ;PRETO   ;M    ;.    ;.    ;6 L  ;9;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43261;0;9;32;789563001298
E-BA-17   ;PRETO   ;M    ;.    ;.    ;7 L  ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43263;0;2;34;789563001300
E-BA-17   ;PRETO   ;M    ;.    ;.    ;8 L  ;1;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43265;0;1;36;789563001302
E-BA-17   ;PRETO   ;M    ;.    ;.    ;8½ L ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43267;0;2;37;789563001974
E-BA-17   ;PRETO   ;M    ;.    ;.    ;9 L  ;2;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43269;0;2;38;789563001975
E-BA-17   ;PRETO   ;M    ;.    ;.    ;9½ L ;1;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43271;0;1;39;789563003567
E-BA-17   ;PRETO   ;M    ;.    ;.    ;11 L ;4;SAPATILHA MEIA PONTA COURO TUBULAR;PRETO   ;43245;0;4;42;789056740170
E-BA-26   ;PRETO   ;M    ;.    ;.    ;5 L  ;8;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;148887;0;8;29;789563020841
E-BA-26   ;PRETO   ;M    ;.    ;.    ;5½ L ;6;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43980;0;6;31;789563007167
E-BA-26   ;PRETO   ;M    ;.    ;.    ;6 L  ;5;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43981;0;5;32;789563007168
E-BA-26   ;PRETO   ;M    ;.    ;.    ;6½ L ;5;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43982;0;5;33;789563007169
E-BA-26   ;PRETO   ;M    ;.    ;.    ;7 L  ;19;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43983;0;19;34;789563007170
E-BA-26   ;PRETO   ;M    ;.    ;.    ;8 L  ;35;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43985;0;35;36;789563002717
E-BA-26   ;PRETO   ;M    ;.    ;.    ;8½ L ;27;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43986;0;27;37;789563002718
E-BA-26   ;PRETO   ;M    ;.    ;.    ;9 L  ;24;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43987;0;24;38;789563001985
E-BA-26   ;PRETO   ;M    ;.    ;.    ;9½ L ;22;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43988;0;22;39;789563007172
E-BA-26   ;PRETO   ;M    ;.    ;.    ;10 L ;29;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43974;0;29;40;789563007173
E-BA-26   ;PRETO   ;M    ;.    ;.    ;10½L ;11;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43975;0;11;41;789563007174
E-BA-26   ;PRETO   ;M    ;.    ;.    ;11 L ;1;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43976;0;1;42;789563007175
E-BA-26   ;PRETO   ;M    ;.    ;.    ;11½L ;4;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43977;0;4;43;789563007176
E-BA-26   ;PRETO   ;M    ;.    ;.    ;12 L ;4;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43978;0;4;44;789563007177
E-BA-26   ;PRETO   ;W    ;.    ;.    ;5 L  ;6;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;44000;0;6;29;789563050809
E-BA-26   ;PRETO   ;W    ;.    ;.    ;5½ L ;4;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;44001;0;4;31;789563050810
E-BA-26   ;PRETO   ;W    ;.    ;.    ;6 L  ;11;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;44002;0;11;32;789563023938
E-BA-26   ;PRETO   ;W    ;.    ;.    ;7 L  ;2;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;44004;0;2;34;789563003824
E-BA-26   ;PRETO   ;W    ;.    ;.    ;7½ L ;14;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;44005;0;14;35;789563003825
E-BA-26   ;PRETO   ;W    ;.    ;.    ;8 L  ;7;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;44006;0;7;36;789563002794
E-BA-26   ;PRETO   ;W    ;.    ;.    ;8½ L ;9;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;44007;0;9;37;789563004571
E-BA-26   ;PRETO   ;W    ;.    ;.    ;9½ L ;9;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;44009;0;9;39;789563004572
E-BA-26   ;PRETO   ;W    ;.    ;.    ;11 L ;2;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43998;0;2;42;789563004573
E-BA-26   ;PRETO   ;W    ;.    ;.    ;11½L ;4;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;105025;0;4;43;789563050812
E-BA-26   ;PRETO   ;W    ;.    ;.    ;12 L ;4;SAPATILHA MEIA PONTA TUBULAR EM LONA;PRETO   ;43999;0;4;44;789563004574
E-BA-40   ;ROSA BB ;M    ;.    ;.    ;7 S  ;1;SAPATILHA P/ HIDROGINASTICA;ROSA BB ;44395;0;1;4;789056735406
E-BA-40   ;ROSA BB ;M    ;.    ;.    ;12 S ;1;SAPATILHA P/ HIDROGINASTICA;ROSA BB ;44386;0;1;14;789056735457
E-BA-40   ;ROSA BB ;M    ;.    ;.    ;13 S ;2;SAPATILHA P/ HIDROGINASTICA;ROSA BB ;44387;0;2;17;789056743309
E-BA-40A  ;PRETO   ;M    ;.    ;.    ;7 S  ;2;SAPATILLA EN HELANCA CON SUELA DE RASPA;PRETO   ;239504;0;2;4;789986274848
E-BA-40A  ;PRETO   ;M    ;.    ;.    ;13 S ;1;SAPATILLA EN HELANCA CON SUELA DE RASPA;PRETO   ;239496;0;1;17;789986274840
E-BA-40A  ;PRETO   ;M    ;.    ;.    ;9 L  ;4;SAPATILLA EN HELANCA CON SUELA DE RASPA;PRETO   ;239507;0;4;38;789986274851
E-BA-40A  ;PRETO   ;M    ;.    ;.    ;10 L ;1;SAPATILLA EN HELANCA CON SUELA DE RASPA;PRETO   ;239491;0;1;40;789986274835
E-BA-40A  ;PRETO   ;M    ;.    ;.    ;11 L ;7;SAPATILLA EN HELANCA CON SUELA DE RASPA;PRETO   ;239493;0;7;42;789986274837
E-BA-40A  ;ROSA BB ;M    ;.    ;.    ;6 S  ;4;SAPATILLA EN HELANCA CON SUELA DE RASPA;ROSA BB ;239521;0;4;2;789986274865
E-BA-40A  ;ROSA BB ;M    ;.    ;.    ;1 L  ;5;SAPATILLA EN HELANCA CON SUELA DE RASPA;ROSA BB ;239509;0;5;19;789986274853
E-BA-40A  ;ROSA BB ;M    ;.    ;.    ;2 L  ;1;SAPATILLA EN HELANCA CON SUELA DE RASPA;ROSA BB ;239516;0;1;21;789986274860
E-BA-40A  ;ROSA BB ;M    ;.    ;.    ;3 L  ;4;SAPATILLA EN HELANCA CON SUELA DE RASPA;ROSA BB ;239517;0;4;24;789986274861
E-BA-40A  ;ROSA BB ;M    ;.    ;.    ;5 L  ;2;SAPATILLA EN HELANCA CON SUELA DE RASPA;ROSA BB ;239519;0;2;29;789986274863
E-BA-40A  ;ROSA BB ;M    ;.    ;.    ;7 L  ;4;SAPATILLA EN HELANCA CON SUELA DE RASPA;ROSA BB ;239522;0;4;34;789986274866
E-BA-40A  ;ROSA BB ;M    ;.    ;.    ;8 L  ;3;SAPATILLA EN HELANCA CON SUELA DE RASPA;ROSA BB ;239524;0;3;36;789986274868
E-BA-40A  ;ROSA BB ;M    ;.    ;.    ;9 L  ;1;SAPATILLA EN HELANCA CON SUELA DE RASPA;ROSA BB ;239526;0;1;38;789986274870
E-BA-41   ;LT.PINK ;M    ;.    ;.    ;XS   ;9;MEDIA MEDIA PUNTA PARA DANZA MODERNA EN LONA;LT.PINK ;219266;0;9;0;789776159408
E-BA-41   ;LT.PINK ;M    ;.    ;.    ;S    ;77;MEDIA MEDIA PUNTA PARA DANZA MODERNA EN LONA;LT.PINK ;219259;0;77;45;789776159406
E-BA-41   ;LT.PINK ;M    ;.    ;.    ;M    ;41;MEDIA MEDIA PUNTA PARA DANZA MODERNA EN LONA;LT.PINK ;219258;0;41;50;789776159405
E-BA-41   ;LT.PINK ;M    ;.    ;.    ;L    ;40;MEDIA MEDIA PUNTA PARA DANZA MODERNA EN LONA;LT.PINK ;219257;0;40;55;789776159404
E-BA-41   ;LT.PINK ;M    ;.    ;.    ;XL   ;25;MEDIA MEDIA PUNTA PARA DANZA MODERNA EN LONA;LT.PINK ;219265;0;25;56;789776159407
E-BA-41   ;NUDE    ;M    ;.    ;.    ;XS   ;47;MEDIA MEDIA PUNTA PARA DANZA MODERNA EN LONA;NUDE    ;219270;0;47;0;789966900146
E-BA-41   ;NUDE    ;M    ;.    ;.    ;M    ;107;MEDIA MEDIA PUNTA PARA DANZA MODERNA EN LONA;NUDE    ;219256;0;107;50;789966900142
E-BA-41   ;NUDE    ;W    ;.    ;.    ;XS   ;3;MEDIA MEDIA PUNTA PARA DANZA MODERNA EN LONA;NUDE    ;241956;0;3;0;789986274537
E-BA-41   ;NUDE    ;W    ;.    ;.    ;S    ;10;MEDIA MEDIA PUNTA PARA DANZA MODERNA EN LONA;NUDE    ;241954;0;10;45;789986274535
E-BA-41   ;NUDE    ;W    ;.    ;.    ;M    ;11;MEDIA MEDIA PUNTA PARA DANZA MODERNA EN LONA;NUDE    ;241953;0;11;50;789986274534
E-BA-41   ;NUDE    ;W    ;.    ;.    ;L    ;43;MEDIA MEDIA PUNTA PARA DANZA MODERNA EN LONA;NUDE    ;241952;0;43;55;789986274533
E-BA-42   ;NUDE    ;M    ;.    ;.    ;XS   ;32;MEIA MEIA-PONTA EM COURO;NUDE    ;219275;0;32;0;789966901101
E-BA-42   ;NUDE    ;M    ;.    ;.    ;S    ;35;MEIA MEIA-PONTA EM COURO;NUDE    ;219273;0;35;45;789966901099
E-BA-42   ;NUDE    ;M    ;.    ;.    ;L    ;74;MEIA MEIA-PONTA EM COURO;NUDE    ;219271;0;74;55;789966901097
E-BA-42   ;NUDE    ;M    ;.    ;.    ;XL   ;30;MEIA MEIA-PONTA EM COURO;NUDE    ;219274;0;30;56;789966901100
E-BA-42   ;NUDE    ;W    ;.    ;.    ;XS   ;10;MEIA MEIA-PONTA EM COURO;NUDE    ;254916;0;10;0;789998855186
E-BA-42   ;NUDE    ;W    ;.    ;.    ;S    ;13;MEIA MEIA-PONTA EM COURO;NUDE    ;254914;0;13;45;789998855184
E-BA-42   ;NUDE    ;W    ;.    ;.    ;M    ;10;MEIA MEIA-PONTA EM COURO;NUDE    ;254913;0;10;50;789998855183
E-BA-42   ;NUDE    ;W    ;.    ;.    ;L    ;10;MEIA MEIA-PONTA EM COURO;NUDE    ;254912;0;10;55;789998855182
E-BA-42   ;NUDE    ;W    ;.    ;.    ;XL   ;15;MEIA MEIA-PONTA EM COURO;NUDE    ;254915;0;15;56;789998855185
E-BA-42   ;PINK RY ;M    ;.    ;.    ;XS   ;30;MEIA MEIA-PONTA EM COURO;PINK RY ;219282;0;30;0;789776159413
E-BA-42   ;PINK RY ;M    ;.    ;.    ;S    ;34;MEIA MEIA-PONTA EM COURO;PINK RY ;219280;0;34;45;789776159411
E-BA-42   ;PINK RY ;M    ;.    ;.    ;M    ;13;MEIA MEIA-PONTA EM COURO;PINK RY ;219279;0;13;50;789776159410
E-BA-42   ;PINK RY ;M    ;.    ;.    ;L    ;12;MEIA MEIA-PONTA EM COURO;PINK RY ;219278;0;12;55;789776159409
E-BA-42   ;PINK RY ;M    ;.    ;.    ;XL   ;3;MEIA MEIA-PONTA EM COURO;PINK RY ;219281;0;3;56;789776159412
