Referencia;CODCB;TECFORMA;SILKPAL;COSTURA;TAMANHO;FISICO;DESCRI;CORES;CODPRO;TRANSITO;SALDO;POSICAO;CODBARRA
11942     ;01      ;CT   ;.    ;.    ;MA   ;1;COLLANT LIBERTS = D-150/D-250;PR      ;220170;0;1;3;789966900505
B-454JS   ;20296   ;JS/RF;.    ;.    ;P    ;1;BLUSA MANGA 7/8 AD.;PR      /PR      ;213811;0;1;40;789776156893
B-454JS   ;20296   ;JS/RF;.    ;.    ;S    ;1;BLUSA MANGA 7/8 AD.;PR      /PR      ;213812;0;1;45;789776156675
D-151ME   ;01      ;ME   ;.    ;.    ;12-14;1;COLLANT REGATA - INF.;PR      ;192535;0;1;150;789563084750
D-151ME   ;07      ;ME   ;.    ;.    ;4-6  ;4;COLLANT REGATA - INF.;VO      ;192750;0;4;120;789769920021
D-151ME   ;07      ;ME   ;.    ;.    ;6X-7 ;1;COLLANT REGATA - INF.;VO      ;192751;0;1;130;789769920022
D-151ME   ;07      ;ME   ;.    ;.    ;Y-JR ;4;COLLANT REGATA - INF.;VO      ;192753;0;4;160;789769920024
D-152ME   ;08      ;ME   ;.    ;.    ;4-6  ;2;COLLANT COM ALCA DE VIES - INF.;VH      ;192773;0;2;120;789769920044
D-152ME   ;08      ;ME   ;.    ;.    ;12-14;2;COLLANT COM ALCA DE VIES - INF.;VH      ;192771;0;2;150;789769920042
D-154SU   ;01      ;SU   ;.    ;.    ;2-4  ;2;COLLANT COM DUAS ALCAS DE VIES - INF.;PR      ;192691;0;2;110;789563084930
D-154SU   ;01      ;SU   ;.    ;.    ;4-6  ;4;COLLANT COM DUAS ALCAS DE VIES - INF.;PR      ;192692;0;4;120;789563084931
D-154SU   ;01      ;SU   ;.    ;.    ;6X-7 ;6;COLLANT COM DUAS ALCAS DE VIES - INF.;PR      ;192548;0;6;130;789563084768
D-154SU   ;08      ;SU   ;.    ;.    ;4-6  ;3;COLLANT COM DUAS ALCAS DE VIES - INF.;VH      ;192807;0;3;120;789769920078
D-154SU   ;08      ;SU   ;.    ;.    ;6X-7 ;2;COLLANT COM DUAS ALCAS DE VIES - INF.;VH      ;192808;0;2;130;789769920079
D-154SU   ;08      ;SU   ;.    ;.    ;Y-JR ;3;COLLANT COM DUAS ALCAS DE VIES - INF.;VH      ;192810;0;3;160;789769920081
D-154SU   ;84      ;SU   ;.    ;.    ;4-6  ;4;COLLANT COM DUAS ALCAS DE VIES - INF.;BE      ;192813;0;4;120;789769920084
D-156ME   ;01      ;ME   ;.    ;.    ;4-6  ;4;COLLANT MANGA CURTA INF.;PR      ;193900;0;4;120;789769921148
D-156ME   ;01      ;ME   ;.    ;.    ;6X-7 ;9;COLLANT MANGA CURTA INF.;PR      ;193901;0;9;130;789769921149
D-156ME   ;01      ;ME   ;.    ;.    ;8-10 ;11;COLLANT MANGA CURTA INF.;PR      ;193902;0;11;140;789769921150
D-156ME   ;01      ;ME   ;.    ;.    ;12-14;10;COLLANT MANGA CURTA INF.;PR      ;193903;0;10;150;789769921151
D-156ME   ;01      ;ME   ;.    ;.    ;Y-JR ;8;COLLANT MANGA CURTA INF.;PR      ;193904;0;8;160;789769921152
D-156ME   ;03      ;ME   ;.    ;.    ;2-4  ;4;COLLANT MANGA CURTA INF.;RSC     ;193905;0;4;110;789769921153
D-156ME   ;03      ;ME   ;.    ;.    ;4-6  ;4;COLLANT MANGA CURTA INF.;RSC     ;193906;0;4;120;789769921154
D-156ME   ;03      ;ME   ;.    ;.    ;6X-7 ;2;COLLANT MANGA CURTA INF.;RSC     ;193907;0;2;130;789769921155
D-156ME   ;03      ;ME   ;.    ;.    ;8-10 ;4;COLLANT MANGA CURTA INF.;RSC     ;193908;0;4;140;789769921156
D-156ME   ;03      ;ME   ;.    ;.    ;12-14;2;COLLANT MANGA CURTA INF.;RSC     ;193909;0;2;150;789769921157
D-156ME   ;03      ;ME   ;.    ;.    ;Y-JR ;2;COLLANT MANGA CURTA INF.;RSC     ;193910;0;2;160;789769921158
D-156ME   ;08      ;ME   ;.    ;.    ;6X-7 ;2;COLLANT MANGA CURTA INF.;VH      ;193913;0;2;130;789769921161
D-156ME   ;08      ;ME   ;.    ;.    ;12-14;1;COLLANT MANGA CURTA INF.;VH      ;193915;0;1;150;789769921163
D-156ME   ;11      ;ME   ;.    ;.    ;2-4  ;2;COLLANT MANGA CURTA INF.;AZBB    ;196890;0;2;110;789769924116
D-156ME   ;11      ;ME   ;.    ;.    ;4-6  ;4;COLLANT MANGA CURTA INF.;AZBB    ;196891;0;4;120;789769924117
D-156ME   ;11      ;ME   ;.    ;.    ;6X-7 ;4;COLLANT MANGA CURTA INF.;AZBB    ;196892;0;4;130;789769924118
D-156ME   ;11      ;ME   ;.    ;.    ;8-10 ;5;COLLANT MANGA CURTA INF.;AZBB    ;196893;0;5;140;789769924119
D-156ME   ;11      ;ME   ;.    ;.    ;12-14;4;COLLANT MANGA CURTA INF.;AZBB    ;196894;0;4;150;789769924120
D-156ME   ;11      ;ME   ;.    ;.    ;Y-JR ;2;COLLANT MANGA CURTA INF.;AZBB    ;196895;0;2;160;789769924121
D-157ME   ;01      ;ME   ;.    ;.    ;12-14;1;SHORTS INF.;PR      ;193926;0;1;150;789769921174
D-157ME   ;01      ;ME   ;.    ;.    ;Y-JR ;3;SHORTS INF.;PR      ;193927;0;3;160;789769921175
D-157ME   ;03      ;ME   ;.    ;.    ;4-6  ;9;SHORTS INF.;RSC     ;193928;0;9;120;789769921176
D-157ME   ;03      ;ME   ;.    ;.    ;6X-7 ;9;SHORTS INF.;RSC     ;193929;0;9;130;789769921177
D-157ME   ;03      ;ME   ;.    ;.    ;8-10 ;8;SHORTS INF.;RSC     ;193930;0;8;140;789769921178
D-157ME   ;03      ;ME   ;.    ;.    ;12-14;1;SHORTS INF.;RSC     ;193931;0;1;150;789769921179
D-157ME   ;08      ;ME   ;.    ;.    ;4-6  ;4;SHORTS INF.;VH      ;193938;0;4;120;789769921186
D-157ME   ;08      ;ME   ;.    ;.    ;6X-7 ;14;SHORTS INF.;VH      ;193939;0;14;130;789769921187
D-157ME   ;08      ;ME   ;.    ;.    ;8-10 ;13;SHORTS INF.;VH      ;193940;0;13;140;789769921188
D-157ME   ;08      ;ME   ;.    ;.    ;12-14;5;SHORTS INF.;VH      ;193941;0;5;150;789769921189
D-157ME   ;08      ;ME   ;.    ;.    ;Y-JR ;4;SHORTS INF.;VH      ;193942;0;4;160;789769921190
D-157ME   ;11      ;ME   ;.    ;.    ;4-6  ;10;SHORTS INF.;AZBB    ;193943;0;10;120;789769921191
D-157ME   ;11      ;ME   ;.    ;.    ;6X-7 ;8;SHORTS INF.;AZBB    ;193944;0;8;130;789769921192
D-157ME   ;11      ;ME   ;.    ;.    ;8-10 ;20;SHORTS INF.;AZBB    ;193945;0;20;140;789769921193
D-157ME   ;11      ;ME   ;.    ;.    ;12-14;15;SHORTS INF.;AZBB    ;193946;0;15;150;789769921194
D-157ME   ;11      ;ME   ;.    ;.    ;Y-JR ;15;SHORTS INF.;AZBB    ;193947;0;15;160;789769921195
D-157ME   ;16      ;ME   ;.    ;.    ;4-6  ;2;SHORTS INF.;MH      ;201316;0;2;120;789769922107
D-157ME   ;16      ;ME   ;.    ;.    ;6X-7 ;3;SHORTS INF.;MH      ;201317;0;3;130;789769922108
D-157ME   ;16      ;ME   ;.    ;.    ;12-14;1;SHORTS INF.;MH      ;201319;0;1;150;789769922110
D-157ME   ;17      ;ME   ;.    ;.    ;12-14;1;SHORTS INF.;LA      ;196906;0;1;150;789769924132
D-157ME   ;31      ;ME   ;.    ;.    ;4-6  ;12;SHORTS INF.;EL      ;193950;0;12;120;789769921198
D-157ME   ;31      ;ME   ;.    ;.    ;6X-7 ;3;SHORTS INF.;EL      ;193949;0;3;130;789769921197
D-157ME   ;31      ;ME   ;.    ;.    ;8-10 ;17;SHORTS INF.;EL      ;193948;0;17;140;789769921196
D-157ME   ;31      ;ME   ;.    ;.    ;12-14;19;SHORTS INF.;EL      ;193951;0;19;150;789769921199
D-157ME   ;31      ;ME   ;.    ;.    ;Y-JR ;6;SHORTS INF.;EL      ;193952;0;6;160;789769921200
D-157ME   ;34      ;ME   ;.    ;.    ;4-6  ;3;SHORTS INF.;VE      ;201322;0;3;120;789769922113
D-157ME   ;34      ;ME   ;.    ;.    ;6X-7 ;20;SHORTS INF.;VE      ;201323;0;20;130;789769922114
D-157ME   ;34      ;ME   ;.    ;.    ;8-10 ;1;SHORTS INF.;VE      ;201324;0;1;140;789769922115
D-157ME   ;34      ;ME   ;.    ;.    ;12-14;13;SHORTS INF.;VE      ;201325;0;13;150;789769922116
D-157ME   ;34      ;ME   ;.    ;.    ;Y-JR ;16;SHORTS INF.;VE      ;201326;0;16;160;789769922117
D-157ME   ;84      ;ME   ;.    ;.    ;4-6  ;4;SHORTS INF.;BE      ;193953;0;4;120;789769921201
D-157ME   ;84      ;ME   ;.    ;.    ;6X-7 ;3;SHORTS INF.;BE      ;193954;0;3;130;789769921202
D-157ME   ;84      ;ME   ;.    ;.    ;8-10 ;4;SHORTS INF.;BE      ;193955;0;4;140;789769921203
D-157ME   ;84      ;ME   ;.    ;.    ;12-14;7;SHORTS INF.;BE      ;193956;0;7;150;789769921204
D-157ME   ;84      ;ME   ;.    ;.    ;Y-JR ;10;SHORTS INF.;BE      ;193957;0;10;160;789769921205
D-1674ME  ;03      ;ME   ;.    ;.    ;4-6  ;3;SAIA INF.;RSC     ;197035;0;3;120;789769924261
D-179ME   ;31      ;ME   ;.    ;.    ;6X-7 ;1;COLLANT COM AL큐S DE VIES INF;EL      ;195996;0;1;130;789769923225
D-179ME   ;31      ;ME   ;.    ;.    ;12-14;3;COLLANT COM AL큐S DE VIES INF;EL      ;196000;0;3;150;789769923229
D-192ME   ;34      ;ME   ;.    ;.    ;4-6  ;2;COLLANT COM AL큐 DE VIES INF.;VE      ;196951;0;2;120;789769924177
D-192ME   ;34      ;ME   ;.    ;.    ;8-10 ;3;COLLANT COM AL큐 DE VIES INF.;VE      ;196953;0;3;140;789769924179
D-193ME   ;01      ;ME   ;.    ;.    ;4-6  ;3;COLLANT REGATA INF.;PR      ;196957;0;3;120;789769924183
D-193ME   ;03      ;ME   ;.    ;.    ;2-4  ;2;COLLANT REGATA INF.;RSC     ;196962;0;2;110;789769924188
D-193ME   ;03      ;ME   ;.    ;.    ;4-6  ;5;COLLANT REGATA INF.;RSC     ;196963;0;5;120;789769924189
D-193ME   ;03      ;ME   ;.    ;.    ;12-14;2;COLLANT REGATA INF.;RSC     ;196966;0;2;150;789769924192
D-193ME   ;07      ;ME   ;.    ;.    ;2-4  ;5;COLLANT REGATA INF.;VO      ;196968;0;5;110;789769924194
D-193ME   ;07      ;ME   ;.    ;.    ;4-6  ;2;COLLANT REGATA INF.;VO      ;196969;0;2;120;789769924195
D-193ME   ;11      ;ME   ;.    ;.    ;2-4  ;12;COLLANT REGATA INF.;AZBB    ;196974;0;12;110;789769924200
D-193ME   ;11      ;ME   ;.    ;.    ;4-6  ;19;COLLANT REGATA INF.;AZBB    ;196975;0;19;120;789769924201
D-193ME   ;11      ;ME   ;.    ;.    ;6X-7 ;14;COLLANT REGATA INF.;AZBB    ;196976;0;14;130;789769924202
D-193ME   ;11      ;ME   ;.    ;.    ;8-10 ;5;COLLANT REGATA INF.;AZBB    ;196977;0;5;140;789769924203
D-193ME   ;11      ;ME   ;.    ;.    ;12-14;6;COLLANT REGATA INF.;AZBB    ;196978;0;6;150;789769924204
D-193ME   ;31      ;ME   ;.    ;.    ;2-4  ;1;COLLANT REGATA INF.;EL      ;196986;0;1;110;789769924212
D-193ME   ;31      ;ME   ;.    ;.    ;4-6  ;5;COLLANT REGATA INF.;EL      ;196987;0;5;120;789769924213
D-193ME   ;31      ;ME   ;.    ;.    ;6X-7 ;1;COLLANT REGATA INF.;EL      ;196988;0;1;130;789769924214
D-193ME   ;31      ;ME   ;.    ;.    ;8-10 ;1;COLLANT REGATA INF.;EL      ;196989;0;1;140;789769924215
D-1991ME  ;03      ;ME   ;.    ;.    ;2-4  ;2;COLLANT MANGA CURTA - INF.;RSC     ;193698;0;2;110;789769920948
D-1991ME  ;03      ;ME   ;.    ;.    ;4-6  ;1;COLLANT MANGA CURTA - INF.;RSC     ;193699;0;1;120;789769920949
D-1991ME  ;03      ;ME   ;.    ;.    ;6X-7 ;3;COLLANT MANGA CURTA - INF.;RSC     ;193700;0;3;130;789769920950
D-1991ME  ;03      ;ME   ;.    ;.    ;8-10 ;3;COLLANT MANGA CURTA - INF.;RSC     ;193701;0;3;140;789769920951
D-1991ME  ;03      ;ME   ;.    ;.    ;12-14;1;COLLANT MANGA CURTA - INF.;RSC     ;193697;0;1;150;789769920947
D-1991ME  ;31      ;ME   ;.    ;.    ;6X-7 ;2;COLLANT MANGA CURTA - INF.;EL      ;193711;0;2;130;789769920961
D-1991ME  ;31      ;ME   ;.    ;.    ;8-10 ;4;COLLANT MANGA CURTA - INF.;EL      ;193712;0;4;140;789769920962
D-200MA   ;01      ;MA   ;.    ;.    ;P    ;9;BLUSA REGATA AD;PR      ;195752;0;9;40;789769922982
D-200MA   ;01      ;MA   ;.    ;.    ;XL   ;16;BLUSA REGATA AD;PR      ;195756;0;16;56;789769922986
D-200MA   ;02      ;MA   ;.    ;.    ;L    ;8;BLUSA REGATA AD;BR      ;195763;0;8;55;789769922993
D-200MA   ;02      ;MA   ;.    ;.    ;XL   ;15;BLUSA REGATA AD;BR      ;195765;0;15;56;789769922995
D-226MM   ;02      ;M M  ;.    ;.    ;L    ;1;CASAQUINHO MANGA 7/8 - INF;BR      ;201883;0;1;55;789769925060
D-240ME   ;01      ;ME   ;.    ;.    ;4-6  ;3;COLLANT REGATA - INF;PR      ;201352;0;3;120;789769922140
D-251ME   ;07      ;ME   ;.    ;.    ;P    ;4;COLLANT REGATA - AD.;VO      ;192856;0;4;40;789769920127
D-251ME   ;07      ;ME   ;.    ;.    ;S    ;2;COLLANT REGATA - AD.;VO      ;192857;0;2;45;789769920128
D-251ME   ;07      ;ME   ;.    ;.    ;L    ;7;COLLANT REGATA - AD.;VO      ;192854;0;7;55;789769920125
D-252ME   ;01      ;ME   ;.    ;.    ;M    ;4;COLLANT COM ALCA DE VIES - AD.;PR      ;192566;0;4;50;789563084788
D-252ME   ;01      ;ME   ;.    ;.    ;L    ;4;COLLANT COM ALCA DE VIES - AD.;PR      ;192565;0;4;55;789563084787
D-252ME   ;01      ;ME   ;.    ;.    ;XL   ;2;COLLANT COM ALCA DE VIES - AD.;PR      ;192569;0;2;56;789563084791
D-254SU   ;01      ;SU   ;.    ;.    ;P    ;1;COLLANT COM DUAS ALCAS DE VIES - AD.;PR      ;192577;0;1;40;789563084799
D-254SU   ;84      ;SU   ;.    ;.    ;S    ;3;COLLANT COM DUAS ALCAS DE VIES - AD.;BE      ;192912;0;3;45;789769920183
D-254SU   ;84      ;SU   ;.    ;.    ;M    ;3;COLLANT COM DUAS ALCAS DE VIES - AD.;BE      ;192910;0;3;50;789769920181
D-254SU   ;84      ;SU   ;.    ;.    ;L    ;3;COLLANT COM DUAS ALCAS DE VIES - AD.;BE      ;192909;0;3;55;789769920180
D-255SU   ;01      ;SU   ;.    ;.    ;M    ;6;COLLANT COM ALCA DE VIES - AD.;PR      ;192581;0;6;50;789563084803
D-256ME   ;01      ;ME   ;.    ;.    ;P    ;7;COLLANT MANGA CURTA AD.;PR      ;194018;0;7;40;789769921266
D-256ME   ;01      ;ME   ;.    ;.    ;S    ;35;COLLANT MANGA CURTA AD.;PR      ;194022;0;35;45;789769921270
D-256ME   ;01      ;ME   ;.    ;.    ;M    ;10;COLLANT MANGA CURTA AD.;PR      ;194019;0;10;50;789769921267
D-256ME   ;01      ;ME   ;.    ;.    ;L    ;10;COLLANT MANGA CURTA AD.;PR      ;194020;0;10;55;789769921268
D-256ME   ;01      ;ME   ;.    ;.    ;XL   ;8;COLLANT MANGA CURTA AD.;PR      ;194021;0;8;56;789769921269
D-256ME   ;08      ;ME   ;.    ;.    ;P    ;6;COLLANT MANGA CURTA AD.;VH      ;194028;0;6;40;789769921276
D-256ME   ;08      ;ME   ;.    ;.    ;S    ;3;COLLANT MANGA CURTA AD.;VH      ;194029;0;3;45;789769921277
D-256ME   ;08      ;ME   ;.    ;.    ;M    ;6;COLLANT MANGA CURTA AD.;VH      ;194030;0;6;50;789769921278
D-256ME   ;08      ;ME   ;.    ;.    ;L    ;2;COLLANT MANGA CURTA AD.;VH      ;194032;0;2;55;789769921280
D-256ME   ;08      ;ME   ;.    ;.    ;XL   ;2;COLLANT MANGA CURTA AD.;VH      ;194031;0;2;56;789769921279
D-257ME   ;01      ;ME   ;.    ;.    ;L    ;1;SHORTS AD.;PR      ;194041;0;1;55;789769921289
D-257ME   ;08      ;ME   ;.    ;.    ;P    ;3;SHORTS AD.;VH      ;194048;0;3;40;789769921296
D-257ME   ;08      ;ME   ;.    ;.    ;M    ;10;SHORTS AD.;VH      ;194049;0;10;50;789769921297
D-257ME   ;08      ;ME   ;.    ;.    ;L    ;1;SHORTS AD.;VH      ;194051;0;1;55;789769921299
D-257ME   ;08      ;ME   ;.    ;.    ;XL   ;5;SHORTS AD.;VH      ;194050;0;5;56;789769921298
D-257ME   ;31      ;ME   ;.    ;.    ;S    ;2;SHORTS AD.;EL      ;194056;0;2;45;789769921304
D-257ME   ;31      ;ME   ;.    ;.    ;M    ;2;SHORTS AD.;EL      ;194054;0;2;50;789769921302
D-257ME   ;31      ;ME   ;.    ;.    ;L    ;2;SHORTS AD.;EL      ;194055;0;2;55;789769921303
D-257ME   ;34      ;ME   ;.    ;.    ;XL   ;4;SHORTS AD.;VE      ;197137;0;4;56;789769924363
D-273ME   ;01      ;ME   ;.    ;.    ;P    ;1;COLLANT COM AL큐 DE VIES AD;PR      ;195944;0;1;40;789769923173
D-273ME   ;01      ;ME   ;.    ;.    ;M    ;3;COLLANT COM AL큐 DE VIES AD;PR      ;195948;0;3;50;789769923177
D-273ME   ;08      ;ME   ;.    ;.    ;M    ;2;COLLANT COM AL큐 DE VIES AD;VH      ;195955;0;2;50;789769923184
D-273ME   ;08      ;ME   ;.    ;.    ;L    ;2;COLLANT COM AL큐 DE VIES AD;VH      ;195956;0;2;55;789769923185
D-279ME   ;01      ;ME   ;.    ;.    ;P    ;2;COLLANT COM AL큐S DE VIES AD;PR      ;196127;0;2;40;789769923356
D-279ME   ;01      ;ME   ;.    ;.    ;S    ;4;COLLANT COM AL큐S DE VIES AD;PR      ;196129;0;4;45;789769923358
D-279ME   ;01      ;ME   ;.    ;.    ;M    ;5;COLLANT COM AL큐S DE VIES AD;PR      ;196131;0;5;50;789769923360
D-279ME   ;01      ;ME   ;.    ;.    ;L    ;3;COLLANT COM AL큐S DE VIES AD;PR      ;196132;0;3;55;789769923361
D-279ME   ;07      ;ME   ;.    ;.    ;S    ;3;COLLANT COM AL큐S DE VIES AD;VO      ;196138;0;3;45;789769923367
D-279ME   ;07      ;ME   ;.    ;.    ;M    ;3;COLLANT COM AL큐S DE VIES AD;VO      ;196139;0;3;50;789769923368
D-279ME   ;07      ;ME   ;.    ;.    ;L    ;3;COLLANT COM AL큐S DE VIES AD;VO      ;196141;0;3;55;789769923370
D-279ME   ;17      ;ME   ;.    ;.    ;L    ;1;COLLANT COM AL큐S DE VIES AD;LA      ;201942;0;1;55;789769925116
D-2828ME  ;02      ;ME   ;.    ;.    ;L    ;1;COLLANT ALCA DE VIES COM DRAPEADO - AD.;BR      ;212370;0;1;55;789776154915
D-2828ME  ;02      ;ME   ;.    ;.    ;XL   ;1;COLLANT ALCA DE VIES COM DRAPEADO - AD.;BR      ;212496;0;1;56;789776155041
D-2828ME  ;07      ;ME   ;.    ;.    ;P    ;3;COLLANT ALCA DE VIES COM DRAPEADO - AD.;VO      ;197304;0;3;40;789769924530
D-2828ME  ;07      ;ME   ;.    ;.    ;S    ;1;COLLANT ALCA DE VIES COM DRAPEADO - AD.;VO      ;197305;0;1;45;789769924531
D-2828ME  ;07      ;ME   ;.    ;.    ;M    ;6;COLLANT ALCA DE VIES COM DRAPEADO - AD.;VO      ;197306;0;6;50;789769924532
D-2828ME  ;07      ;ME   ;.    ;.    ;L    ;7;COLLANT ALCA DE VIES COM DRAPEADO - AD.;VO      ;197307;0;7;55;789769924533
D-2828ME  ;07      ;ME   ;.    ;.    ;XL   ;2;COLLANT ALCA DE VIES COM DRAPEADO - AD.;VO      ;197308;0;2;56;789769924534
D-2828ME  ;08      ;ME   ;.    ;.    ;P    ;1;COLLANT ALCA DE VIES COM DRAPEADO - AD.;VH      ;192931;0;1;40;789769920202
D-2828ME  ;08      ;ME   ;.    ;.    ;S    ;2;COLLANT ALCA DE VIES COM DRAPEADO - AD.;VH      ;192932;0;2;45;789769920203
D-2828ME  ;08      ;ME   ;.    ;.    ;M    ;3;COLLANT ALCA DE VIES COM DRAPEADO - AD.;VH      ;192930;0;3;50;789769920201
